,A,Y,C1,C2,C3,C4,C5,C6,X1,X2,X3,X4,X5,X6,D1,D2,D3
6126,1,1,1,3,0,0,0.8519424932930615,3.172670802033338,0,1,0,1,2.120729067631043,3.2389912529744977,0,3,1
6127,0,0,0,0,0,3,1.6240008062503453,2.0888956565951937,1,0,1,1,0.975990862978817,3.3573701733993815,0,3,1
6128,0,1,0,2,1,2,0.4753920479625773,2.0282833946403063,1,3,0,0,-0.2197212990735271,2.1945543785085144,1,0,1
6129,0,0,0,2,1,3,1.6240008062503453,2.0888956565951937,1,3,0,1,0.975990862978817,1.3015004794817813,1,2,0
6130,0,0,0,1,0,1,1.6240008062503453,2.0888956565951937,1,3,1,2,0.975990862978817,1.3015004794817813,1,1,1
6131,0,0,0,1,0,2,1.6240008062503453,2.0888956565951937,1,0,1,1,1.821609912309442,1.3015004794817813,1,3,1
6132,0,1,0,3,0,3,0.48765883940396737,2.0282833946403063,1,2,0,1,-0.2998070555575918,1.7190297316807421,1,0,0
6133,1,0,1,0,1,2,2.038933727024332,1.269242815102411,0,0,1,1,0.6937670538096097,1.384888812960187,1,2,1
6134,0,0,0,3,0,2,1.6240008062503453,2.0888956565951937,1,3,0,1,1.821609912309442,0.6754039829509293,0,0,1
6135,1,1,1,0,1,0,1.1354038414255163,2.0495386218426854,0,1,0,1,2.4220696501767356,3.2389912529744977,0,2,1
6136,0,0,0,1,0,3,1.6240008062503453,2.0888956565951937,1,0,0,0,1.821609912309442,0.6491627354219511,1,3,0
6137,1,0,0,3,1,1,2.038933727024332,1.269242815102411,0,1,1,1,0.2008726317195273,0.20011473268620739,1,0,0
6138,0,0,0,3,1,0,1.6240008062503453,2.0888956565951937,0,0,0,1,1.821609912309442,1.0885863987051185,1,1,1
6139,0,1,0,3,0,0,-0.3940359292236133,1.8672564740046587,1,0,0,2,-0.36028744783344413,0.931544568131371,1,3,0
6140,1,1,1,0,1,0,0.05039513610969415,1.7173099566450347,0,3,1,1,0.7875237693997148,3.2389912529744977,0,2,0
6141,1,0,1,1,0,1,0.46311118513707816,1.269242815102411,1,2,1,1,0.5855101850523492,2.8046359263355405,0,2,0
6142,1,1,1,0,1,0,0.05039513610969415,3.571461059766726,0,2,0,1,0.7875237693997148,3.2389912529744977,0,2,0
6143,0,0,1,1,0,3,1.6240008062503453,2.0888956565951937,1,1,0,0,1.821609912309442,2.986249308462305,1,2,1
6144,1,0,1,3,0,3,0.46311118513707816,1.3235982815045735,1,3,1,2,2.457070738339233,2.8046359263355405,1,3,1
6145,1,0,1,0,1,0,0.46311118513707816,1.3235982815045735,1,0,1,1,1.5258084399270535,-0.11958156846202028,0,1,0
6146,1,0,1,1,0,1,0.46311118513707816,1.3235982815045735,1,1,1,1,1.5258084399270535,2.363379765587405,1,0,0
6147,0,1,0,0,1,2,2.964107112458863,1.5661598960075664,1,1,0,0,-0.03357568447948023,-0.16825014443420017,1,3,1
6148,0,1,0,0,0,0,2.964107112458863,1.5661598960075664,0,3,1,3,1.1621456574582814,-0.16825014443420017,1,2,1
6149,1,1,1,0,0,3,0.05039513610969415,2.5843290771044565,0,0,0,1,1.9809769666408361,3.2389912529744977,0,2,0
6150,1,1,1,1,1,2,0.05039513610969415,2.5843290771044565,0,2,1,1,1.9809769666408361,3.2389912529744977,0,2,0
6151,0,1,0,0,1,0,-1.192150540997842,1.5661598960075664,1,0,0,3,1.1628225018533154,3.8117066823396923,0,1,0
6152,0,0,1,3,0,2,1.6240008062503453,1.6361767331961556,1,2,0,0,1.821609912309442,2.982870912344654,1,2,0
6153,0,0,0,1,0,3,1.6240008062503453,1.6361767331961556,1,2,0,0,1.821609912309442,2.5689413109699015,1,0,1
6154,1,1,1,3,1,3,0.05039513610969415,0.645791100893945,0,0,1,1,1.2864699490587128,3.2389912529744977,1,3,1
6155,0,1,0,2,0,0,0.05386987231990692,1.5661598960075664,1,0,0,1,1.0785208464823346,2.931770645435919,0,2,0
6156,1,1,1,0,1,0,0.05039513610969415,0.645791100893945,1,2,0,1,3.8406822780904877,0.28343610708742784,1,2,1
6157,1,1,0,0,0,1,0.05039513610969415,1.8569457295955072,1,2,1,2,3.8406822780904877,0.28343610708742784,1,1,0
6158,0,0,0,1,0,3,1.6240008062503453,1.6361767331961556,0,2,0,0,1.821609912309442,2.7413490222751937,0,3,0
6159,1,0,1,2,0,0,0.46311118513707816,2.5517473965822375,0,2,0,3,2.0170722530717593,2.2400736110495463,1,0,0
6160,1,0,1,2,1,3,0.46311118513707816,2.5517473965822375,1,2,1,1,0.38672749466161394,2.2885121697481137,1,0,1
6161,1,0,1,1,0,0,0.46311118513707816,2.5517473965822375,0,2,1,1,0.38672749466161394,0.7537910404442929,0,1,1
6162,1,1,1,2,0,1,0.05039513610969415,1.5745045981320973,0,1,0,1,2.3945091836160084,0.28343610708742784,1,0,1
6163,1,0,0,0,1,1,0.46311118513707816,1.8757684774822985,1,1,1,2,1.8376032427080071,2.6612579217856176,0,2,0
6164,1,1,1,3,1,0,0.05039513610969415,1.5745045981320973,1,1,1,3,2.203415393865604,0.28343610708742784,1,0,0
6165,1,0,1,3,0,3,0.46311118513707816,1.8757684774822985,0,2,1,1,1.8376032427080071,-0.5435596450663938,1,0,0
6166,1,1,1,3,0,0,0.05039513610969415,-0.03341442233723724,1,3,0,1,2.203415393865604,0.28343610708742784,1,0,1
6167,1,1,1,3,0,2,0.05039513610969415,-0.03341442233723724,0,2,1,1,2.203415393865604,0.28343610708742784,1,2,1
6168,1,1,1,2,0,0,0.05039513610969415,-0.03341442233723724,0,0,1,1,1.6253124093942914,0.28343610708742784,0,2,0
6169,1,0,1,3,1,1,0.7231670163058088,1.8757684774822985,0,1,1,1,1.5416260711652696,0.8233579038524466,1,0,1
6170,1,1,1,0,0,3,0.05039513610969415,3.558992662545832,0,1,1,1,1.968709828711591,0.28343610708742784,0,3,1
6171,0,0,1,0,0,2,1.6240008062503453,1.6351218977718394,1,0,0,1,2.5502520020127406,0.816237471315165,1,3,1
6172,1,0,1,3,0,1,0.9126928569662489,1.8757684774822985,0,1,0,1,0.14172932437114416,-0.05370494326358988,1,2,1
6173,1,0,1,2,0,1,1.6485676677481724,1.8757684774822985,1,2,0,1,0.14172932437114416,2.7101223498327025,0,0,1
6174,0,0,0,3,0,2,1.6240008062503453,1.6351218977718394,0,2,0,2,2.5502520020127406,2.2148814238013133,1,0,1
6175,1,1,1,3,0,2,0.05039513610969415,2.769459709660334,1,2,1,1,0.7983428059056978,0.28343610708742784,0,3,1
6176,0,0,0,1,0,1,1.6240008062503453,1.6351218977718394,1,1,1,1,2.5502520020127406,0.4341950431441608,1,2,0
6177,1,0,0,1,1,0,0.32031772437242645,2.199020352338457,0,2,0,1,2.083693953722495,1.929708641209453,0,1,0
6178,1,1,1,1,1,2,0.05039513610969415,2.769459709660334,0,0,1,1,2.20228492063295,0.28343610708742784,1,1,1
6179,1,1,1,0,0,0,0.05039513610969415,2.769459709660334,0,2,1,1,1.2051768060834611,0.28343610708742784,1,1,0
6180,1,1,1,3,0,0,0.05039513610969415,2.769459709660334,1,1,1,3,0.6070637134053329,0.28343610708742784,1,2,0
6181,0,0,0,1,1,0,1.6240008062503453,1.9045483155211658,1,2,0,2,2.5502520020127406,3.782107401179689,1,1,0
6182,1,0,1,3,0,1,0.32031772437242645,2.199020352338457,1,2,1,1,3.2166107710533796,0.4162457976197753,1,3,0
6183,1,0,1,1,0,0,0.32031772437242645,2.199020352338457,1,2,1,1,-0.21850433781680678,0.4162457976197753,0,1,0
6184,1,0,0,0,1,0,0.32031772437242645,2.199020352338457,1,1,1,0,-0.21850433781680678,0.4162457976197753,0,2,1
6185,0,1,0,1,0,1,0.6439620218599564,2.0023976442104754,1,2,0,1,3.3689803326719474,1.5550508279822317,0,3,1
6186,0,1,0,1,1,1,1.1020845137058037,2.0023976442104754,1,3,1,0,2.8417618487952057,1.5550508279822317,1,2,1
6187,1,0,1,3,0,3,0.32031772437242645,2.1380361885991817,1,1,0,1,1.4957069696977685,-0.43414600656981284,0,0,0
6188,0,0,1,1,0,3,1.6240008062503453,2.359230162702548,0,1,0,3,2.5502520020127406,-0.448238168473035,1,3,0
6189,1,0,1,3,0,3,0.32031772437242645,2.1380361885991817,1,1,1,1,1.4957069696977685,3.0801870098605164,0,2,1
6190,1,0,0,3,1,0,0.32031772437242645,2.1380361885991817,1,2,0,1,1.2538762860370058,3.0801870098605164,1,2,0
6191,0,1,0,3,1,0,1.085288196951305,2.0023976442104754,1,1,0,3,-0.4900460397970079,2.349611954089694,1,1,0
6192,0,1,0,1,0,1,0.2758919299820386,2.0023976442104754,1,1,0,1,-0.4900460397970079,2.6038100131610102,1,3,0
6193,0,0,0,0,1,1,1.6240008062503453,2.359230162702548,1,3,1,1,2.5502520020127406,3.7289001751851845,1,0,1
6194,1,1,1,2,0,0,0.05039513610969415,1.2274139356339426,0,1,1,1,1.8880441764689064,2.0983195936505163,0,1,0
6195,0,1,1,3,0,1,2.5025638617773893,2.0023976442104754,0,0,0,1,0.9956818705260259,1.690598310867929,0,0,1
6196,0,0,0,2,0,1,1.6240008062503453,1.8005593926781098,1,1,0,1,2.5502520020127406,1.1624812295149214,1,2,0
6197,1,1,1,3,1,1,0.05039513610969415,1.540929921947762,0,0,1,0,2.8321571500135385,2.0983195936505163,0,3,1
6198,1,0,1,0,1,1,1.9840784963206792,2.1380361885991817,1,2,0,1,1.188473355309896,1.6418310077344507,0,0,0
6199,0,1,0,2,1,3,0.3568927191811602,2.0023976442104754,0,0,1,1,1.5224653615881354,2.563187171165236,0,3,1
6200,0,1,0,1,1,2,0.4043854913008163,2.0023976442104754,0,0,0,0,1.9633879098135392,3.1525359713459196,1,0,0
6201,0,0,0,0,1,1,1.6240008062503453,1.8005593926781098,0,3,0,0,2.5502520020127406,2.942217544574577,1,2,1
6202,1,1,1,2,0,0,0.05039513610969415,2.720960811578087,1,0,0,1,0.14652242744020127,2.0983195936505163,1,2,1
6203,0,0,0,3,1,3,1.6240008062503453,1.8005593926781098,1,0,0,1,2.5502520020127406,1.7990199010483507,1,0,0
6204,0,0,0,1,0,2,1.6240008062503453,1.8005593926781098,0,3,0,0,2.5502520020127406,1.862705458768024,1,3,1
6205,1,0,1,2,0,3,1.287370819710089,2.1380361885991817,0,1,0,1,-0.53329461414625,1.5843846245991462,1,0,0
6206,1,0,1,3,1,3,1.287370819710089,2.1380361885991817,1,3,1,1,2.776207943225335,1.7238433233294628,1,1,0
6207,1,0,1,1,0,0,1.2238620357164653,2.1380361885991817,1,0,0,1,2.776207943225335,1.7238433233294628,0,2,0
6208,0,0,0,3,1,2,1.6240008062503453,1.6186380331749404,1,3,0,1,2.5502520020127406,1.2853616809139958,0,3,0
6209,1,1,1,2,1,2,2.0409404076225055,2.429247466073866,1,2,0,1,1.5317878020657947,1.904327673815572,1,1,1
6210,0,1,0,0,0,2,-1.0132464017603557,2.1668462888831064,1,0,1,1,0.9702306804335243,1.9434429511613258,0,3,0
6211,0,0,0,0,0,2,1.6240008062503453,1.1020064618243173,1,3,1,1,2.5502520020127406,0.9240360877824843,1,3,0
6212,1,0,1,3,0,2,1.2238620357164653,2.1380361885991817,1,2,1,1,-0.7869365528615577,2.527804307593794,1,0,0
6213,1,1,1,0,0,2,2.0409404076225055,2.4314665747854685,1,3,1,3,1.5932314417710085,1.904327673815572,1,2,0
6214,1,1,1,3,0,2,2.0409404076225055,2.4314665747854685,0,3,1,3,1.5932314417710085,1.904327673815572,1,2,0
6215,0,0,1,2,1,0,1.6240008062503453,1.1020064618243173,1,2,1,2,2.5502520020127406,0.9240360877824843,0,2,0
6216,1,1,0,3,0,0,2.0409404076225055,0.9533772550017261,0,1,1,1,1.9905021492610426,1.904327673815572,0,1,0
6217,1,1,1,3,1,2,2.0409404076225055,2.6611763972802827,1,3,1,1,0.3860038274832538,1.904327673815572,0,3,0
6218,0,0,0,1,1,1,1.6240008062503453,1.1020064618243173,0,1,0,1,2.5502520020127406,3.367300957258209,0,3,1
6219,1,0,1,0,0,0,1.130723275626047,2.195501696376195,0,1,1,0,0.7143949015163469,2.3366254051785553,1,2,0
6220,0,0,0,1,0,2,1.6240008062503453,1.1020064618243173,0,1,0,0,2.5502520020127406,0.5391076502802408,1,2,0
6221,1,0,1,0,0,1,1.130723275626047,2.519397801065367,0,1,1,1,0.8828672475364119,2.3366254051785553,0,1,0
6222,1,1,1,3,1,2,2.0409404076225055,0.9933533745588179,0,2,1,1,3.1373411050332436,1.0506193445136875,1,3,1
6223,0,1,0,0,0,2,2.0262948678543493,1.8012162949365982,0,1,1,1,0.09948349985558647,1.2628091060828943,1,2,0
6224,0,0,0,2,0,3,1.6240008062503453,2.766285274115161,1,2,0,0,2.5502520020127406,1.2704992576721286,0,1,0
6225,0,0,0,1,1,1,1.6240008062503453,2.766285274115161,0,1,1,1,2.5502520020127406,1.2704992576721286,1,2,0
6226,1,1,1,0,0,0,2.0409404076225055,3.1207256051644445,0,0,1,1,-1.0205619796733805,1.0506193445136875,0,2,1
6227,1,1,1,0,1,0,2.0409404076225055,3.1207256051644445,0,2,0,3,3.264948667138026,1.0506193445136875,1,1,0
6228,1,1,1,3,1,3,2.0409404076225055,0.5675597362677198,0,2,1,1,0.852157585868424,1.0506193445136875,1,1,0
6229,0,0,0,1,0,3,1.6240008062503453,2.766285274115161,1,1,0,1,2.5502520020127406,2.785521040359959,1,3,0
6230,0,0,0,2,0,0,1.6240008062503453,2.766285274115161,1,1,0,2,2.5502520020127406,2.2971693616236077,1,3,0
6231,1,1,1,3,1,1,1.0330706849286013,2.4745404710494805,0,2,1,3,0.5577388652398128,1.0506193445136875,0,2,0
6232,1,1,1,0,0,3,1.0330706849286013,-0.0004861036986669731,0,2,0,1,0.5577388652398128,1.0565566176009784,0,3,0
6233,0,1,0,1,0,0,1.3233371883791238,1.8012162949365982,0,2,0,0,0.48331590413475123,0.3466712529328886,0,3,1
6234,1,0,1,0,1,0,1.5323895015340918,2.519397801065367,1,1,1,1,1.920261757599455,1.856758716896419,1,3,1
6235,0,1,0,1,0,2,1.3233371883791238,1.8012162949365982,1,0,1,1,1.9566426481401789,2.269225092534812,0,3,0
6236,1,0,1,0,1,0,1.5323895015340918,2.5792496068709725,0,3,0,3,1.7972947535136718,1.856758716896419,0,0,0
6237,0,0,0,3,1,1,1.6240008062503453,2.766285274115161,1,3,0,2,2.5502520020127406,2.4590864180599317,1,0,0
6238,1,0,1,3,1,0,1.5323895015340918,2.5792496068709725,0,1,0,0,1.5071836564123373,2.8719568580465538,1,3,0
6239,1,0,1,2,0,2,1.5323895015340918,2.5792496068709725,0,0,1,2,-0.14452831512698783,-0.35474243138221695,0,3,1
6240,1,0,1,2,1,0,1.5323895015340918,2.5792496068709725,1,0,0,2,-0.14452831512698783,-0.35474243138221695,1,1,0
6241,1,1,1,2,1,0,1.0330706849286013,-0.06369998696623114,0,2,0,1,1.2578562903593637,2.078404253648332,0,0,1
6242,1,0,1,2,0,0,1.5323895015340918,2.5792496068709725,0,2,1,2,2.0250925984328574,-0.35474243138221695,1,0,0
6243,1,0,0,3,1,1,1.5323895015340918,1.8090003374081962,0,1,1,1,2.0250925984328574,0.735717494681313,1,1,0
6244,1,1,1,2,0,0,1.1927145934051142,-0.06369998696623114,0,2,0,1,1.2529596728299426,1.3542841674913921,0,3,0
6245,0,0,1,2,1,2,1.6240008062503453,1.0572931059972652,1,2,0,3,2.5502520020127406,3.187301648209461,0,3,1
6246,0,1,0,3,1,0,1.6429810463456422,2.385846152922767,1,2,0,1,1.2588353606051803,1.7725027828357307,0,2,1
6247,0,0,0,1,1,3,1.6240008062503453,2.038310580561624,1,3,1,0,2.5502520020127406,3.607438825423085,0,2,1
6248,1,1,1,3,1,0,1.333599016591034,4.330012081703712,0,2,1,3,1.959217242541908,1.645066393323558,1,0,1
6249,1,0,1,2,0,3,1.5323895015340918,1.9605543426366228,0,2,0,1,2.736761840112072,2.644324546516918,0,1,0
6250,0,0,0,1,1,3,1.6240008062503453,2.4446367566085603,0,0,1,2,2.5502520020127406,2.5328826353979794,0,2,0
6251,0,0,0,1,0,0,1.6240008062503453,2.4446367566085603,1,3,1,1,2.5502520020127406,1.1126320642277043,1,0,0
6252,0,0,0,1,1,1,1.6240008062503453,2.4446367566085603,1,0,0,1,2.5502520020127406,0.7469324323451103,0,2,1
6253,1,0,1,0,0,3,1.5323895015340918,1.9605543426366228,0,1,1,1,1.523564719812292,2.9495640135820107,0,0,0
6254,1,0,1,1,1,1,1.5323895015340918,1.9605543426366228,1,1,1,1,1.523564719812292,2.9495640135820107,0,0,0
6255,1,1,1,3,1,1,2.1052556598843983,-0.011060692736312827,1,3,1,2,0.36204811893097366,1.074277160913381,0,3,0
6256,1,0,0,2,0,1,1.5323895015340918,1.9605543426366228,0,1,0,1,1.5900017834569866,2.6689820453783124,0,2,0
6257,1,0,1,0,1,1,1.5323895015340918,1.9605543426366228,1,1,1,1,-0.034419903161829746,2.6689820453783124,0,2,0
6258,0,0,0,3,1,3,1.6240008062503453,2.4446367566085603,1,2,1,1,2.5502520020127406,1.5688834366389366,1,3,1
6259,0,1,1,0,1,2,0.4361040001530636,2.464483167714379,1,0,1,1,1.1289101515325708,3.21801765239501,0,1,0
6260,0,0,0,2,0,3,1.6240008062503453,2.4446367566085603,1,2,1,0,2.5502520020127406,2.1868548654199094,1,1,0
6261,1,0,0,1,0,2,0.7993663784337228,1.8864027434971542,0,0,0,1,2.2327267224908685,1.984394468538158,0,2,0
6262,1,1,1,3,0,3,0.6770451357680702,0.9470730939612841,0,3,1,2,1.4512080631251414,0.4671922285733472,0,0,0
6263,1,1,1,3,1,2,0.6770451357680702,1.737339507255756,0,1,1,2,1.4512080631251414,0.4671922285733472,1,1,0
6264,0,0,0,2,0,3,1.6240008062503453,1.2605985575603085,1,1,0,1,2.5502520020127406,2.406319719609713,1,0,0
6265,1,0,1,3,0,3,0.7993663784337228,1.5792054651912726,1,1,0,3,1.7319191770731073,2.234377551703481,1,2,0
6266,1,0,1,1,1,2,0.7993663784337228,1.5792054651912726,0,2,1,2,-0.6909189839198127,2.234377551703481,0,1,0
6267,1,0,1,3,1,1,1.7809303112571613,1.5792054651912726,0,1,1,1,3.6510523674330586,2.25120717789048,0,3,0
6268,1,1,1,3,0,3,1.8488854715201617,0.550290576939906,0,3,1,1,3.175048921349555,2.4001808231062847,1,0,1
6269,1,0,1,3,0,0,0.7772789540966338,1.5792054651912726,1,2,0,3,2.298637716398283,0.5627061533297193,0,2,1
6270,0,1,0,0,1,3,2.3394472766217844,1.439933635726037,1,0,1,1,-1.3842042950600169,1.1216959512903828,1,1,0
6271,1,1,1,1,1,0,1.8488854715201617,1.8235122131185113,0,1,0,1,3.175048921349555,2.4001808231062847,0,3,0
6272,0,1,0,3,0,2,0.8492356513159265,1.439933635726037,1,1,1,1,2.703600118778632,2.6366376466523493,0,1,0
6273,0,1,0,2,0,3,0.8492356513159265,1.439933635726037,0,0,1,3,-0.22574607598034113,2.6366376466523493,0,3,0
6274,0,1,0,3,1,0,0.07670767455867811,1.439933635726037,0,1,0,3,-0.22574607598034113,2.586557527031797,1,2,0
6275,1,1,0,3,0,1,1.8488854715201617,3.9829201963657965,0,1,1,1,2.4500641603844073,0.6017386734403494,0,0,1
6276,0,1,1,1,1,2,0.3114570401493095,2.283732569729642,0,0,0,1,1.3453935352013482,3.6336525565319606,0,1,1
6277,1,1,1,0,0,2,1.8488854715201617,-0.043916005692085314,0,3,1,1,2.4500641603844073,2.3298699615492757,0,2,0
6278,0,0,1,2,1,0,1.6240008062503453,2.0863762531984027,0,2,0,1,2.5502520020127406,1.4645110210200483,0,1,0
6279,1,0,1,0,0,1,-0.18673695708363236,1.676061011717364,0,0,1,1,0.7484184456696968,1.5638088107200785,1,1,0
6280,0,0,0,1,1,3,1.6240008062503453,2.3277498994500943,1,0,0,0,2.5502520020127406,0.24096526991233658,0,1,1
6281,0,0,0,1,0,1,1.6240008062503453,2.3277498994500943,0,3,1,3,2.5502520020127406,1.1731675854610026,1,2,0
6282,1,1,1,0,1,3,2.240958541790482,1.3598510186096362,0,2,1,1,0.24825565988203913,2.3298699615492757,1,3,1
6283,0,0,0,1,0,0,1.6240008062503453,2.527254560611254,1,3,1,0,2.5502520020127406,2.516734813405128,0,1,0
6284,1,0,1,1,1,0,-0.18673695708363236,1.676061011717364,1,1,0,1,0.47919583310454905,1.5116251026927923,0,2,0
6285,1,0,1,2,1,3,-0.18673695708363236,1.676061011717364,1,3,0,2,0.09997702054446223,1.5116251026927923,1,0,0
6286,0,1,0,1,0,3,0.6303225389967666,1.4627816889751548,0,0,0,0,0.6798079923142277,0.07974603824090254,1,2,0
6287,1,1,1,3,0,3,2.240958541790482,1.3598510186096362,0,1,1,3,1.1740022161167545,0.3982582990854113,1,1,0
6288,1,1,1,2,1,1,2.240958541790482,1.3598510186096362,0,2,1,1,3.2223652439614523,0.3982582990854113,0,2,1
6289,0,0,1,0,0,3,1.6240008062503453,2.527254560611254,1,2,1,0,1.2087137738298899,0.8951167840657759,0,3,0
6290,0,1,0,2,1,1,0.7109201958609231,1.898908918986626,0,0,0,1,-0.26400442292811976,0.1139830640447177,0,2,1
6291,0,0,0,2,1,0,1.6240008062503453,1.5318811126726062,1,0,0,0,1.2087137738298899,2.2414000502013067,1,0,0
6292,1,0,0,0,0,2,-0.18673695708363236,1.1622438504376027,0,1,0,2,1.816750545763555,-0.01652362491145354,1,1,1
6293,1,1,1,2,0,0,2.240958541790482,1.0526355956128262,0,2,0,1,0.23095570838213053,0.3982582990854113,1,1,0
6294,1,0,0,2,1,0,-0.18673695708363236,1.1622438504376027,0,2,1,1,1.816750545763555,1.9694481720314112,1,1,1
6295,1,0,1,3,1,3,-0.18673695708363236,1.9349826903208975,1,0,1,0,2.248574997756438,1.9694481720314112,1,3,0
6296,0,0,0,1,0,1,1.6240008062503453,1.5318811126726062,1,1,1,1,1.4698817573292842,0.43969124200985954,1,1,0
6297,1,0,1,3,1,3,-0.18673695708363236,1.9349826903208975,0,3,1,3,1.990463810405915,2.40086472823462,1,3,1
6298,1,1,1,3,1,0,2.240958541790482,0.9792627642676108,1,3,1,2,1.7035568055045927,1.7373960488904934,1,1,1
6299,0,0,0,1,1,1,1.6240008062503453,1.5318811126726062,1,3,1,1,2.674306278857089,1.1661964870355326,1,1,1
6300,1,1,1,0,0,0,2.240958541790482,0.7996670691190289,1,3,1,1,1.5259080450406663,1.7373960488904934,1,3,0
6301,1,0,1,0,0,0,-0.18673695708363236,1.0262010663356709,0,2,0,1,-0.19499187705395382,2.40086472823462,1,1,1
6302,0,0,0,2,0,2,1.6240008062503453,1.4886284812007262,1,1,0,0,2.674306278857089,1.8008824102084806,0,3,1
6303,0,1,0,0,1,0,0.8485691729050417,1.976479632632398,1,0,0,0,0.8906390743457404,1.4975423264031766,1,2,0
6304,0,0,0,0,0,2,1.6240008062503453,1.4886284812007262,1,3,0,2,2.674306278857089,1.4224804254149688,1,1,1
6305,1,0,1,3,0,1,-0.18673695708363236,1.0262010663356709,0,2,0,3,-0.9061339121048184,1.2955827200915968,0,1,1
6306,0,1,0,3,1,0,1.352921665724266,1.976479632632398,0,3,0,2,0.8514555041478556,1.270958431735599,1,2,1
6307,0,1,0,1,1,1,1.7541599601619975,1.976479632632398,1,3,1,2,0.8514555041478556,2.4991538990141375,0,2,0
6308,0,0,0,0,0,3,1.6240008062503453,1.1180346659210971,0,2,0,1,2.674306278857089,1.316425618618499,1,1,1
6309,1,1,0,1,0,3,2.240958541790482,0.31838732278650905,0,3,0,1,1.6442911802661466,0.8685573077311091,1,2,0
6310,1,0,1,0,0,3,-0.18673695708363236,1.0262010663356709,1,2,0,1,0.18937479126219747,1.5568365321702613,1,3,0
6311,0,0,0,0,1,3,1.6240008062503453,1.1180346659210971,1,0,0,0,2.674306278857089,3.7153708021009546,0,1,1
6312,1,1,1,1,1,2,2.240958541790482,2.81956355557604,0,2,1,1,0.9038577143938636,0.8685573077311091,1,3,1
6313,1,1,1,3,1,3,2.240958541790482,2.81956355557604,1,0,1,1,0.9038577143938636,0.8685573077311091,0,3,0
6314,1,1,1,3,0,1,2.240958541790482,1.8698188450494995,0,1,1,3,2.1748897095996003,0.8685573077311091,1,1,1
6315,1,1,1,3,1,0,2.240958541790482,3.139110407289553,0,2,0,1,2.1748897095996003,0.8685573077311091,1,2,0
6316,0,0,0,0,1,2,1.6240008062503453,1.1180346659210971,0,0,1,1,2.674306278857089,2.314469518818232,1,1,0
6317,0,0,0,1,0,3,1.6240008062503453,1.1180346659210971,1,0,1,1,2.674306278857089,1.8582051776742896,1,0,1
6318,0,1,0,1,1,1,0.7816790908565112,2.567628729805018,0,3,0,1,1.4049833497025768,1.3935962716877215,1,2,0
6319,1,0,1,3,0,2,-0.18673695708363236,1.9322529651377158,0,2,1,0,1.2388883686940173,0.6108491553119775,1,2,0
6320,0,1,0,3,0,2,0.7025580450985118,2.567628729805018,1,3,1,3,0.6179258458412746,1.3935962716877215,1,3,0
6321,1,0,1,1,0,3,-0.18673695708363236,1.9322529651377158,0,1,1,1,2.8063008977336947,0.4690447522722252,1,1,1
6322,1,0,1,1,0,0,-0.18673695708363236,1.9322529651377158,0,1,1,1,-0.29758982792820143,0.07006076247938742,1,1,0
6323,0,0,0,2,0,3,1.6240008062503453,1.1180346659210971,1,1,0,1,2.674306278857089,1.1313108779065162,1,0,0
6324,1,1,1,3,1,0,1.4329872140513622,2.078795108259893,0,1,0,0,-0.5518278527254661,1.3419244415450753,1,1,1
6325,0,1,0,3,0,2,1.0306740827385665,2.8588093573695215,1,3,0,3,0.4041087045611671,0.8361770953483729,1,3,1
6326,1,1,1,2,1,2,1.4329872140513622,1.8023134782219439,0,2,1,1,-0.5518278527254661,1.3419244415450753,0,3,1
6327,0,1,0,3,1,1,0.7334421448912833,2.717542520578486,1,1,1,1,2.5016335527844906,3.293486170674108,1,2,1
6328,1,0,1,3,1,3,-0.18673695708363236,1.9322529651377158,1,3,1,1,1.4099494074836767,0.835425864247888,0,2,0
6329,1,0,1,2,1,2,-0.18673695708363236,1.9322529651377158,0,0,1,1,2.0868879560428706,0.835425864247888,1,2,1
6330,1,0,1,2,1,3,-0.18673695708363236,1.9322529651377158,0,2,1,1,2.3587624748799363,0.6599575153788599,1,3,1
6331,0,0,0,1,0,2,1.6240008062503453,1.1180346659210971,0,3,0,1,2.674306278857089,1.774503003323153,0,2,0
6332,1,1,1,2,0,1,1.4329872140513622,1.2795292789565547,0,2,0,1,2.56925600264063,2.0137906681068074,0,3,0
6333,0,1,0,2,1,1,0.7597187329541233,2.717542520578486,1,3,0,2,2.6514911933626153,1.86546983474111,1,1,1
6334,1,1,0,2,0,0,1.4329872140513622,1.2795292789565547,0,1,0,3,2.56925600264063,2.0137906681068074,0,3,1
6335,0,1,0,3,0,1,1.719573412608983,2.717542520578486,1,2,0,0,2.6514911933626153,1.2207300110758577,0,2,1
6336,1,0,1,0,0,3,-0.18673695708363236,1.9322529651377158,1,3,1,1,2.1154730833095385,2.395838033696421,0,1,1
6337,1,1,1,1,1,3,1.4329872140513622,0.8336247864317048,0,1,1,1,2.5423337284386145,2.0137906681068074,1,2,0
6338,1,1,1,1,1,0,1.4329872140513622,0.8336247864317048,0,3,1,1,0.5352649179737412,1.173574069789821,0,1,1
6339,0,1,0,0,0,2,1.719573412608983,2.717542520578486,0,3,0,0,0.031236072523797898,2.250733588983932,1,2,0
6340,0,1,0,1,0,1,0.7308706447752779,2.717542520578486,0,3,0,0,0.031236072523797898,1.682509808736878,0,2,1
6341,1,1,1,2,0,0,1.4329872140513622,2.7536510317797003,0,0,1,3,0.5352649179737412,1.173574069789821,0,2,0
